dataset,rank,rank_percentile,frequency,range
yoochoose1_64,2236,13.10389305816135,25,intermediate
yoochoose1_64,2237,13.109756097560975,25,intermediate
yoochoose1_64,2238,13.1156191369606,25,intermediate
yoochoose1_64,2239,13.121482176360225,25,intermediate
yoochoose1_64,2240,13.12734521575985,25,intermediate
yoochoose1_64,2241,13.133208255159476,25,intermediate
yoochoose1_64,2242,13.1390712945591,25,intermediate
yoochoose1_64,2243,13.144934333958725,25,intermediate
yoochoose1_64,2244,13.15079737335835,25,intermediate
yoochoose1_64,2245,13.156660412757974,25,intermediate
yoochoose1_64,2246,13.162523452157599,25,intermediate
yoochoose1_64,2247,13.168386491557223,25,intermediate
yoochoose1_64,2248,13.174249530956848,25,intermediate
yoochoose1_64,2249,13.180112570356473,25,intermediate
yoochoose1_64,2250,13.185975609756097,25,intermediate
yoochoose1_64,2251,13.191838649155722,25,intermediate
yoochoose1_64,2252,13.197701688555346,25,intermediate
yoochoose1_64,2253,13.203564727954971,25,intermediate
yoochoose1_64,2254,13.209427767354597,25,intermediate
yoochoose1_64,2255,13.215290806754222,25,intermediate
yoochoose1_64,2256,13.221153846153847,25,intermediate
yoochoose1_64,2257,13.227016885553471,25,intermediate
yoochoose1_64,2258,13.232879924953096,25,intermediate
yoochoose1_64,2259,13.23874296435272,25,intermediate
yoochoose1_64,2260,13.244606003752345,25,intermediate
yoochoose1_64,2261,13.25046904315197,25,intermediate
yoochoose1_64,2262,13.256332082551594,25,intermediate
yoochoose1_64,2263,13.262195121951219,25,intermediate
yoochoose1_64,2264,13.268058161350844,25,intermediate
yoochoose1_64,2265,13.273921200750468,25,intermediate
yoochoose1_64,2266,13.279784240150093,24,intermediate
yoochoose1_64,2267,13.28564727954972,24,intermediate
yoochoose1_64,2268,13.291510318949344,24,intermediate
yoochoose1_64,2269,13.297373358348969,24,intermediate
yoochoose1_64,2270,13.303236397748593,24,intermediate
yoochoose1_64,2271,13.309099437148218,24,intermediate
yoochoose1_64,2272,13.314962476547842,24,intermediate
yoochoose1_64,2273,13.320825515947467,24,intermediate
yoochoose1_64,2274,13.326688555347092,24,intermediate
yoochoose1_64,2275,13.332551594746716,24,intermediate
yoochoose1_64,2276,13.338414634146341,24,intermediate
yoochoose1_64,2277,13.344277673545966,24,intermediate
yoochoose1_64,2278,13.35014071294559,24,intermediate
yoochoose1_64,2279,13.356003752345217,24,intermediate
yoochoose1_64,2280,13.361866791744841,24,intermediate
yoochoose1_64,2281,13.367729831144466,24,intermediate
yoochoose1_64,2282,13.37359287054409,24,intermediate
yoochoose1_64,2283,13.379455909943715,24,intermediate
yoochoose1_64,2284,13.38531894934334,24,intermediate
yoochoose1_64,2285,13.391181988742964,24,intermediate
yoochoose1_64,2286,13.397045028142589,24,intermediate
yoochoose1_64,2287,13.402908067542214,24,intermediate
yoochoose1_64,2288,13.408771106941838,24,intermediate
yoochoose1_64,2289,13.414634146341463,24,intermediate
yoochoose1_64,2290,13.420497185741088,24,intermediate
yoochoose1_64,2291,13.426360225140712,24,intermediate
yoochoose1_64,2292,13.432223264540339,24,intermediate
yoochoose1_64,2293,13.438086303939963,24,intermediate
yoochoose1_64,2294,13.443949343339588,24,intermediate
yoochoose1_64,2295,13.449812382739212,24,intermediate
yoochoose1_64,2296,13.455675422138837,24,intermediate
yoochoose1_64,2297,13.461538461538462,24,intermediate
yoochoose1_64,2298,13.467401500938086,24,intermediate
yoochoose1_64,2299,13.473264540337711,24,intermediate
yoochoose1_64,2300,13.479127579737336,24,intermediate
yoochoose1_64,2301,13.48499061913696,24,intermediate
yoochoose1_64,2302,13.490853658536585,24,intermediate
yoochoose1_64,2303,13.49671669793621,24,intermediate
yoochoose1_64,2304,13.502579737335834,24,intermediate
yoochoose1_64,2305,13.50844277673546,24,intermediate
yoochoose1_64,2306,13.514305816135085,24,intermediate
yoochoose1_64,2307,13.52016885553471,24,intermediate
yoochoose1_64,2308,13.526031894934334,24,intermediate
yoochoose1_64,2309,13.531894934333959,24,intermediate
yoochoose1_64,2310,13.537757973733584,24,intermediate
yoochoose1_64,2311,13.543621013133208,24,intermediate
yoochoose1_64,2312,13.549484052532833,24,intermediate
yoochoose1_64,2313,13.555347091932457,24,intermediate
yoochoose1_64,2314,13.561210131332082,24,intermediate
yoochoose1_64,2315,13.567073170731707,24,intermediate
yoochoose1_64,2316,13.572936210131331,24,intermediate
yoochoose1_64,2317,13.578799249530956,24,intermediate
yoochoose1_64,2318,13.584662288930582,24,intermediate
yoochoose1_64,2319,13.590525328330207,24,intermediate
yoochoose1_64,2320,13.596388367729832,24,intermediate
yoochoose1_64,2321,13.602251407129456,24,intermediate
yoochoose1_64,2322,13.60811444652908,24,intermediate
yoochoose1_64,2323,13.613977485928705,24,intermediate
yoochoose1_64,2324,13.61984052532833,24,intermediate
yoochoose1_64,2325,13.625703564727955,24,intermediate
yoochoose1_64,2326,13.63156660412758,24,intermediate
yoochoose1_64,2327,13.637429643527204,24,intermediate
yoochoose1_64,2328,13.643292682926829,24,intermediate
yoochoose1_64,2329,13.649155722326453,24,intermediate
yoochoose1_64,2330,13.65501876172608,24,intermediate
yoochoose1_64,2331,13.660881801125704,24,intermediate
yoochoose1_64,2332,13.666744840525329,24,intermediate
yoochoose1_64,2333,13.672607879924954,24,intermediate
yoochoose1_64,2334,13.678470919324578,24,intermediate
yoochoose1_64,2335,13.684333958724203,24,intermediate
yoochoose1_64,2336,13.690196998123827,24,intermediate
yoochoose1_64,2337,13.696060037523452,24,intermediate
yoochoose1_64,2338,13.701923076923077,24,intermediate
yoochoose1_64,2339,13.707786116322701,24,intermediate
yoochoose1_64,2340,13.713649155722326,24,intermediate
yoochoose1_64,2341,13.71951219512195,24,intermediate
yoochoose1_64,2342,13.725375234521575,24,intermediate
yoochoose1_64,2343,13.731238273921202,24,intermediate
yoochoose1_64,2344,13.737101313320826,24,intermediate
yoochoose1_64,2345,13.74296435272045,24,intermediate
yoochoose1_64,2346,13.748827392120075,24,intermediate
yoochoose1_64,2347,13.7546904315197,24,intermediate
yoochoose1_64,2348,13.760553470919325,24,intermediate
yoochoose1_64,2349,13.76641651031895,24,intermediate
yoochoose1_64,2350,13.772279549718574,24,intermediate
yoochoose1_64,2351,13.778142589118199,24,intermediate
yoochoose1_64,2352,13.784005628517823,24,intermediate
yoochoose1_64,2353,13.789868667917448,24,intermediate
yoochoose1_64,2354,13.795731707317072,24,intermediate
yoochoose1_64,2355,13.801594746716697,24,intermediate
yoochoose1_64,2356,13.807457786116323,24,intermediate
yoochoose1_64,2357,13.813320825515948,24,intermediate
yoochoose1_64,2358,13.819183864915573,23,intermediate
yoochoose1_64,2359,13.825046904315197,23,intermediate
yoochoose1_64,2360,13.830909943714822,23,intermediate
yoochoose1_64,2361,13.836772983114447,23,intermediate
yoochoose1_64,2362,13.842636022514071,23,intermediate
yoochoose1_64,2363,13.848499061913696,23,intermediate
yoochoose1_64,2364,13.85436210131332,23,intermediate
yoochoose1_64,2365,13.860225140712945,23,intermediate
yoochoose1_64,2366,13.86608818011257,23,intermediate
yoochoose1_64,2367,13.871951219512194,23,intermediate
yoochoose1_64,2368,13.87781425891182,23,intermediate
yoochoose1_64,2369,13.883677298311445,23,intermediate
yoochoose1_64,2370,13.88954033771107,23,intermediate
yoochoose1_64,2371,13.895403377110695,23,intermediate
yoochoose1_64,2372,13.90126641651032,23,intermediate
yoochoose1_64,2373,13.907129455909944,23,intermediate
yoochoose1_64,2374,13.912992495309568,23,intermediate
yoochoose1_64,2375,13.918855534709193,23,intermediate
yoochoose1_64,2376,13.924718574108818,23,intermediate
yoochoose1_64,2377,13.930581613508442,23,intermediate
yoochoose1_64,2378,13.936444652908067,23,intermediate
yoochoose1_64,2379,13.942307692307692,23,intermediate
yoochoose1_64,2380,13.948170731707316,23,intermediate
yoochoose1_64,2381,13.954033771106943,23,intermediate
yoochoose1_64,2382,13.959896810506567,23,intermediate
yoochoose1_64,2383,13.965759849906192,23,intermediate
yoochoose1_64,2384,13.971622889305817,23,intermediate
yoochoose1_64,2385,13.977485928705441,23,intermediate
yoochoose1_64,2386,13.983348968105066,23,intermediate
yoochoose1_64,2387,13.98921200750469,23,intermediate
yoochoose1_64,2388,13.995075046904315,23,intermediate
yoochoose1_64,2389,14.00093808630394,23,intermediate
yoochoose1_64,2390,14.006801125703564,23,intermediate
yoochoose1_64,2391,14.012664165103189,23,intermediate
yoochoose1_64,2392,14.018527204502814,23,intermediate
yoochoose1_64,2393,14.024390243902438,23,intermediate
yoochoose1_64,2394,14.030253283302065,23,intermediate
yoochoose1_64,2395,14.03611632270169,23,intermediate
yoochoose1_64,2396,14.041979362101314,23,intermediate
yoochoose1_64,2397,14.047842401500938,23,intermediate
yoochoose1_64,2398,14.053705440900563,23,intermediate
yoochoose1_64,2399,14.059568480300188,23,intermediate
yoochoose1_64,2400,14.065431519699812,23,intermediate
yoochoose1_64,2401,14.071294559099437,23,intermediate
yoochoose1_64,2402,14.077157598499062,23,intermediate
yoochoose1_64,2403,14.083020637898686,23,intermediate
yoochoose1_64,2404,14.08888367729831,23,intermediate
yoochoose1_64,2405,14.094746716697935,23,intermediate
yoochoose1_64,2406,14.100609756097562,23,intermediate
yoochoose1_64,2407,14.106472795497186,23,intermediate
yoochoose1_64,2408,14.112335834896811,23,intermediate
yoochoose1_64,2409,14.118198874296436,23,intermediate
yoochoose1_64,2410,14.12406191369606,23,intermediate
yoochoose1_64,2411,14.129924953095685,23,intermediate
yoochoose1_64,2412,14.13578799249531,23,intermediate
yoochoose1_64,2413,14.141651031894934,23,intermediate
yoochoose1_64,2414,14.147514071294559,23,intermediate
yoochoose1_64,2415,14.153377110694183,23,intermediate
yoochoose1_64,2416,14.159240150093808,23,intermediate
yoochoose1_64,2417,14.165103189493433,23,intermediate
yoochoose1_64,2418,14.170966228893057,23,intermediate
yoochoose1_64,2419,14.176829268292684,23,intermediate
yoochoose1_64,2420,14.182692307692308,23,intermediate
yoochoose1_64,2421,14.188555347091933,23,intermediate
yoochoose1_64,2422,14.194418386491558,23,intermediate
yoochoose1_64,2423,14.200281425891182,23,intermediate
yoochoose1_64,2424,14.206144465290807,23,intermediate
yoochoose1_64,2425,14.212007504690432,23,intermediate
yoochoose1_64,2426,14.217870544090056,23,intermediate
yoochoose1_64,2427,14.22373358348968,23,intermediate
yoochoose1_64,2428,14.229596622889305,23,intermediate
yoochoose1_64,2429,14.23545966228893,23,intermediate
yoochoose1_64,2430,14.241322701688555,23,intermediate
yoochoose1_64,2431,14.24718574108818,23,intermediate
yoochoose1_64,2432,14.253048780487806,23,intermediate
yoochoose1_64,2433,14.25891181988743,23,intermediate
yoochoose1_64,2434,14.264774859287055,23,intermediate
yoochoose1_64,2435,14.27063789868668,23,intermediate
yoochoose1_64,2436,14.276500938086304,23,intermediate
yoochoose1_64,2437,14.282363977485929,23,intermediate
yoochoose1_64,2438,14.288227016885553,23,intermediate
yoochoose1_64,2439,14.294090056285178,23,intermediate
yoochoose1_64,2440,14.299953095684803,23,intermediate
yoochoose1_64,2441,14.305816135084427,23,intermediate
yoochoose1_64,2442,14.311679174484052,23,intermediate
yoochoose1_64,2443,14.317542213883677,23,intermediate
yoochoose1_64,2444,14.323405253283303,23,intermediate
yoochoose1_64,2445,14.329268292682928,23,intermediate
yoochoose1_64,2446,14.335131332082552,23,intermediate
yoochoose1_64,2447,14.340994371482177,23,intermediate
yoochoose1_64,2448,14.346857410881801,23,intermediate
yoochoose1_64,2449,14.352720450281426,23,intermediate
yoochoose1_64,2450,14.35858348968105,23,intermediate
yoochoose1_64,2451,14.364446529080675,23,intermediate
yoochoose1_64,2452,14.3703095684803,23,intermediate
yoochoose1_64,2453,14.376172607879925,22,intermediate
yoochoose1_64,2454,14.38203564727955,22,intermediate
yoochoose1_64,2455,14.387898686679174,22,intermediate
yoochoose1_64,2456,14.393761726078798,22,intermediate
yoochoose1_64,2457,14.399624765478425,22,intermediate
yoochoose1_64,2458,14.40548780487805,22,intermediate
yoochoose1_64,2459,14.411350844277674,22,intermediate
yoochoose1_64,2460,14.417213883677299,22,intermediate
yoochoose1_64,2461,14.423076923076923,22,intermediate
yoochoose1_64,2462,14.428939962476548,22,intermediate
yoochoose1_64,2463,14.434803001876173,22,intermediate
yoochoose1_64,2464,14.440666041275797,22,intermediate
yoochoose1_64,2465,14.446529080675422,22,intermediate
yoochoose1_64,2466,14.452392120075046,22,intermediate
yoochoose1_64,2467,14.458255159474671,22,intermediate
yoochoose1_64,2468,14.464118198874296,22,intermediate
yoochoose1_64,2469,14.46998123827392,22,intermediate
yoochoose1_64,2470,14.475844277673547,22,intermediate
yoochoose1_64,2471,14.481707317073171,22,intermediate
yoochoose1_64,2472,14.487570356472796,22,intermediate
yoochoose1_64,2473,14.49343339587242,22,intermediate
yoochoose1_64,2474,14.499296435272045,22,intermediate
yoochoose1_64,2475,14.50515947467167,22,intermediate
yoochoose1_64,2476,14.511022514071295,22,intermediate
yoochoose1_64,2477,14.51688555347092,22,intermediate
yoochoose1_64,2478,14.522748592870544,22,intermediate
yoochoose1_64,2479,14.528611632270168,22,intermediate
yoochoose1_64,2480,14.534474671669793,22,intermediate
yoochoose1_64,2481,14.540337711069418,22,intermediate
yoochoose1_64,2482,14.546200750469044,22,intermediate
yoochoose1_64,2483,14.552063789868669,22,intermediate
yoochoose1_64,2484,14.557926829268293,22,intermediate
yoochoose1_64,2485,14.563789868667918,22,intermediate
yoochoose1_64,2486,14.569652908067543,22,intermediate
yoochoose1_64,2487,14.575515947467167,22,intermediate
yoochoose1_64,2488,14.581378986866792,22,intermediate
yoochoose1_64,2489,14.587242026266416,22,intermediate
yoochoose1_64,2490,14.593105065666041,22,intermediate
yoochoose1_64,2491,14.598968105065666,22,intermediate
yoochoose1_64,2492,14.60483114446529,22,intermediate
yoochoose1_64,2493,14.610694183864915,22,intermediate
yoochoose1_64,2494,14.61655722326454,22,intermediate
yoochoose1_64,2495,14.622420262664166,22,intermediate
yoochoose1_64,2496,14.62828330206379,22,intermediate
yoochoose1_64,2497,14.634146341463415,22,intermediate
yoochoose1_64,2498,14.64000938086304,22,intermediate
yoochoose1_64,2499,14.645872420262664,22,intermediate
yoochoose1_64,2500,14.651735459662289,22,intermediate
yoochoose1_64,2501,14.657598499061914,22,intermediate
yoochoose1_64,2502,14.663461538461538,22,intermediate
yoochoose1_64,2503,14.669324577861163,22,intermediate
yoochoose1_64,2504,14.675187617260788,22,intermediate
yoochoose1_64,2505,14.681050656660412,22,intermediate
yoochoose1_64,2506,14.686913696060037,22,intermediate
yoochoose1_64,2507,14.692776735459661,22,intermediate
yoochoose1_64,2508,14.698639774859288,22,intermediate
yoochoose1_64,2509,14.704502814258912,22,intermediate
yoochoose1_64,2510,14.710365853658537,22,intermediate
yoochoose1_64,2511,14.716228893058162,22,intermediate
yoochoose1_64,2512,14.722091932457786,22,intermediate
yoochoose1_64,2513,14.727954971857411,22,intermediate
yoochoose1_64,2514,14.733818011257036,22,intermediate
yoochoose1_64,2515,14.73968105065666,22,intermediate
yoochoose1_64,2516,14.745544090056285,22,intermediate
yoochoose1_64,2517,14.75140712945591,22,intermediate
yoochoose1_64,2518,14.757270168855534,22,intermediate
yoochoose1_64,2519,14.763133208255159,22,intermediate
yoochoose1_64,2520,14.768996247654783,22,intermediate
yoochoose1_64,2521,14.77485928705441,22,intermediate
yoochoose1_64,2522,14.780722326454034,22,intermediate
yoochoose1_64,2523,14.786585365853659,22,intermediate
yoochoose1_64,2524,14.792448405253284,22,intermediate
yoochoose1_64,2525,14.798311444652908,22,intermediate
yoochoose1_64,2526,14.804174484052533,22,intermediate
yoochoose1_64,2527,14.810037523452158,22,intermediate
yoochoose1_64,2528,14.815900562851782,22,intermediate
yoochoose1_64,2529,14.821763602251407,22,intermediate
yoochoose1_64,2530,14.827626641651031,22,intermediate
yoochoose1_64,2531,14.833489681050656,22,intermediate
yoochoose1_64,2532,14.83935272045028,22,intermediate
yoochoose1_64,2533,14.845215759849907,22,intermediate
yoochoose1_64,2534,14.851078799249532,22,intermediate
yoochoose1_64,2535,14.856941838649156,22,intermediate
yoochoose1_64,2536,14.862804878048781,22,intermediate
yoochoose1_64,2537,14.868667917448406,22,intermediate
yoochoose1_64,2538,14.87453095684803,22,intermediate
yoochoose1_64,2539,14.880393996247655,22,intermediate
yoochoose1_64,2540,14.88625703564728,22,intermediate
yoochoose1_64,2541,14.892120075046904,22,intermediate
yoochoose1_64,2542,14.897983114446529,22,intermediate
yoochoose1_64,2543,14.903846153846153,22,intermediate
yoochoose1_64,2544,14.909709193245778,22,intermediate
yoochoose1_64,2545,14.915572232645403,22,intermediate
yoochoose1_64,2546,14.921435272045029,22,intermediate
yoochoose1_64,2547,14.927298311444654,22,intermediate
yoochoose1_64,2548,14.933161350844278,22,intermediate
yoochoose1_64,2549,14.939024390243903,22,intermediate
yoochoose1_64,2550,14.944887429643527,21,intermediate
yoochoose1_64,2551,14.950750469043152,21,intermediate
yoochoose1_64,2552,14.956613508442777,21,intermediate
yoochoose1_64,2553,14.962476547842401,21,intermediate
yoochoose1_64,2554,14.968339587242026,21,intermediate
yoochoose1_64,2555,14.97420262664165,21,intermediate
yoochoose1_64,2556,14.980065666041275,21,intermediate
yoochoose1_64,2557,14.9859287054409,21,intermediate
yoochoose1_64,2558,14.991791744840524,21,intermediate
yoochoose1_64,2559,14.99765478424015,21,intermediate
yoochoose1_64,2560,15.003517823639775,21,intermediate
yoochoose1_64,2561,15.0093808630394,21,intermediate
yoochoose1_64,2562,15.015243902439025,21,intermediate
yoochoose1_64,2563,15.02110694183865,21,intermediate
yoochoose1_64,2564,15.026969981238274,21,intermediate
yoochoose1_64,2565,15.032833020637899,21,intermediate
yoochoose1_64,2566,15.038696060037523,21,intermediate
yoochoose1_64,2567,15.044559099437148,21,intermediate
yoochoose1_64,2568,15.050422138836772,21,intermediate
yoochoose1_64,2569,15.056285178236397,21,intermediate
yoochoose1_64,2570,15.062148217636022,21,intermediate
yoochoose1_64,2571,15.068011257035648,21,intermediate
yoochoose1_64,2572,15.073874296435273,21,intermediate
yoochoose1_64,2573,15.079737335834897,21,intermediate
yoochoose1_64,2574,15.085600375234522,21,intermediate
yoochoose1_64,2575,15.091463414634147,21,intermediate
yoochoose1_64,2576,15.097326454033771,21,intermediate
yoochoose1_64,2577,15.103189493433396,21,intermediate
yoochoose1_64,2578,15.10905253283302,21,intermediate
yoochoose1_64,2579,15.114915572232645,21,intermediate
yoochoose1_64,2580,15.12077861163227,21,intermediate
yoochoose1_64,2581,15.126641651031894,21,intermediate
yoochoose1_64,2582,15.132504690431519,21,intermediate
yoochoose1_64,2583,15.138367729831144,21,intermediate
yoochoose1_64,2584,15.14423076923077,21,intermediate
yoochoose1_64,2585,15.150093808630395,21,intermediate
yoochoose1_64,2586,15.15595684803002,21,intermediate
yoochoose1_64,2587,15.161819887429644,21,intermediate
yoochoose1_64,2588,15.167682926829269,21,intermediate
yoochoose1_64,2589,15.173545966228893,21,intermediate
yoochoose1_64,2590,15.179409005628518,21,intermediate
yoochoose1_64,2591,15.185272045028142,21,intermediate
yoochoose1_64,2592,15.191135084427767,21,intermediate
yoochoose1_64,2593,15.196998123827392,21,intermediate
yoochoose1_64,2594,15.202861163227016,21,intermediate
yoochoose1_64,2595,15.208724202626641,21,intermediate
yoochoose1_64,2596,15.214587242026266,21,intermediate
yoochoose1_64,2597,15.220450281425892,21,intermediate
yoochoose1_64,2598,15.226313320825517,21,intermediate
yoochoose1_64,2599,15.232176360225141,21,intermediate
yoochoose1_64,2600,15.238039399624766,21,intermediate
yoochoose1_64,2601,15.24390243902439,21,intermediate
yoochoose1_64,2602,15.249765478424015,21,intermediate
yoochoose1_64,2603,15.25562851782364,21,intermediate
yoochoose1_64,2604,15.261491557223264,21,intermediate
yoochoose1_64,2605,15.267354596622889,21,intermediate
yoochoose1_64,2606,15.273217636022514,21,intermediate
yoochoose1_64,2607,15.279080675422138,21,intermediate
yoochoose1_64,2608,15.284943714821763,21,intermediate
yoochoose1_64,2609,15.29080675422139,21,intermediate
yoochoose1_64,2610,15.296669793621014,21,intermediate
yoochoose1_64,2611,15.302532833020638,21,intermediate
yoochoose1_64,2612,15.308395872420263,21,intermediate
yoochoose1_64,2613,15.314258911819888,21,intermediate
yoochoose1_64,2614,15.320121951219512,21,intermediate
yoochoose1_64,2615,15.325984990619137,21,intermediate
yoochoose1_64,2616,15.331848030018762,21,intermediate
yoochoose1_64,2617,15.337711069418386,21,intermediate
yoochoose1_64,2618,15.34357410881801,21,intermediate
yoochoose1_64,2619,15.349437148217635,21,intermediate
yoochoose1_64,2620,15.35530018761726,21,intermediate
yoochoose1_64,2621,15.361163227016885,21,intermediate
yoochoose1_64,2622,15.367026266416511,21,intermediate
yoochoose1_64,2623,15.372889305816136,21,intermediate
yoochoose1_64,2624,15.37875234521576,21,intermediate
yoochoose1_64,2625,15.384615384615385,21,intermediate
yoochoose1_64,2626,15.39047842401501,21,intermediate
yoochoose1_64,2627,15.396341463414634,21,intermediate
yoochoose1_64,2628,15.402204502814259,21,intermediate
yoochoose1_64,2629,15.408067542213884,21,intermediate
yoochoose1_64,2630,15.413930581613508,21,intermediate
yoochoose1_64,2631,15.419793621013133,21,intermediate
yoochoose1_64,2632,15.425656660412757,21,intermediate
yoochoose1_64,2633,15.431519699812382,21,intermediate
yoochoose1_64,2634,15.437382739212007,21,intermediate
yoochoose1_64,2635,15.443245778611633,21,intermediate
yoochoose1_64,2636,15.449108818011258,21,intermediate
yoochoose1_64,2637,15.454971857410882,21,intermediate
yoochoose1_64,2638,15.460834896810507,21,intermediate
yoochoose1_64,2639,15.466697936210132,21,intermediate
yoochoose1_64,2640,15.472560975609756,21,intermediate
yoochoose1_64,2641,15.47842401500938,21,intermediate
yoochoose1_64,2642,15.484287054409005,21,intermediate
yoochoose1_64,2643,15.49015009380863,21,intermediate
yoochoose1_64,2644,15.496013133208255,21,intermediate
yoochoose1_64,2645,15.50187617260788,21,intermediate
yoochoose1_64,2646,15.507739212007504,21,intermediate
yoochoose1_64,2647,15.51360225140713,21,intermediate
yoochoose1_64,2648,15.519465290806755,21,intermediate
yoochoose1_64,2649,15.52532833020638,21,intermediate
yoochoose1_64,2650,15.531191369606004,21,intermediate
yoochoose1_64,2651,15.537054409005629,21,intermediate
yoochoose1_64,2652,15.542917448405253,20,intermediate
yoochoose1_64,2653,15.548780487804878,20,intermediate
yoochoose1_64,2654,15.554643527204503,20,intermediate
yoochoose1_64,2655,15.560506566604127,20,intermediate
yoochoose1_64,2656,15.566369606003752,20,intermediate
yoochoose1_64,2657,15.572232645403377,20,intermediate
yoochoose1_64,2658,15.578095684803001,20,intermediate
yoochoose1_64,2659,15.583958724202626,20,intermediate
yoochoose1_64,2660,15.589821763602252,20,intermediate
yoochoose1_64,2661,15.595684803001877,20,intermediate
yoochoose1_64,2662,15.601547842401501,20,intermediate
yoochoose1_64,2663,15.607410881801126,20,intermediate
yoochoose1_64,2664,15.61327392120075,20,intermediate
yoochoose1_64,2665,15.619136960600375,20,intermediate
yoochoose1_64,2666,15.625,20,intermediate
yoochoose1_64,2667,15.630863039399625,20,intermediate
yoochoose1_64,2668,15.63672607879925,20,intermediate
yoochoose1_64,2669,15.642589118198874,20,intermediate
yoochoose1_64,2670,15.648452157598499,20,intermediate
yoochoose1_64,2671,15.654315196998123,20,intermediate
yoochoose1_64,2672,15.660178236397748,20,intermediate
yoochoose1_64,2673,15.666041275797374,20,intermediate
yoochoose1_64,2674,15.671904315196999,20,intermediate
yoochoose1_64,2675,15.677767354596623,20,intermediate
yoochoose1_64,2676,15.683630393996248,20,intermediate
yoochoose1_64,2677,15.689493433395873,20,intermediate
yoochoose1_64,2678,15.695356472795497,20,intermediate
yoochoose1_64,2679,15.701219512195122,20,intermediate
yoochoose1_64,2680,15.707082551594747,20,intermediate
yoochoose1_64,2681,15.712945590994371,20,intermediate
yoochoose1_64,2682,15.718808630393996,20,intermediate
yoochoose1_64,2683,15.72467166979362,20,intermediate
yoochoose1_64,2684,15.730534709193245,20,intermediate
yoochoose1_64,2685,15.73639774859287,20,intermediate
yoochoose1_64,2686,15.742260787992496,20,intermediate
yoochoose1_64,2687,15.74812382739212,20,intermediate
yoochoose1_64,2688,15.753986866791745,20,intermediate
yoochoose1_64,2689,15.75984990619137,20,intermediate
yoochoose1_64,2690,15.765712945590995,20,intermediate
yoochoose1_64,2691,15.77157598499062,20,intermediate
yoochoose1_64,2692,15.777439024390244,20,intermediate
yoochoose1_64,2693,15.783302063789868,20,intermediate
yoochoose1_64,2694,15.789165103189493,20,intermediate
yoochoose1_64,2695,15.795028142589118,20,intermediate
yoochoose1_64,2696,15.800891181988742,20,intermediate
yoochoose1_64,2697,15.806754221388367,20,intermediate
yoochoose1_64,2698,15.812617260787993,20,intermediate
yoochoose1_64,2699,15.818480300187618,20,intermediate
yoochoose1_64,2700,15.824343339587243,20,intermediate
yoochoose1_64,2701,15.830206378986867,20,intermediate
yoochoose1_64,2702,15.836069418386492,20,intermediate
yoochoose1_64,2703,15.841932457786116,20,intermediate
yoochoose1_64,2704,15.847795497185741,20,intermediate
yoochoose1_64,2705,15.853658536585366,20,intermediate
yoochoose1_64,2706,15.85952157598499,20,intermediate
yoochoose1_64,2707,15.865384615384615,20,intermediate
yoochoose1_64,2708,15.87124765478424,20,intermediate
yoochoose1_64,2709,15.877110694183864,20,intermediate
yoochoose1_64,2710,15.882973733583489,20,intermediate
yoochoose1_64,2711,15.888836772983115,20,intermediate
yoochoose1_64,2712,15.89469981238274,20,intermediate
yoochoose1_64,2713,15.900562851782365,20,intermediate
yoochoose1_64,2714,15.90642589118199,20,intermediate
yoochoose1_64,2715,15.912288930581614,20,intermediate
yoochoose1_64,2716,15.918151969981238,20,intermediate
yoochoose1_64,2717,15.924015009380863,20,intermediate
yoochoose1_64,2718,15.929878048780488,20,intermediate
yoochoose1_64,2719,15.935741088180112,20,intermediate
yoochoose1_64,2720,15.941604127579737,20,intermediate
yoochoose1_64,2721,15.947467166979362,20,intermediate
yoochoose1_64,2722,15.953330206378986,20,intermediate
yoochoose1_64,2723,15.95919324577861,20,intermediate
yoochoose1_64,2724,15.965056285178237,20,intermediate
yoochoose1_64,2725,15.970919324577862,20,intermediate
yoochoose1_64,2726,15.976782363977486,20,intermediate
yoochoose1_64,2727,15.982645403377111,20,intermediate
yoochoose1_64,2728,15.988508442776736,20,intermediate
yoochoose1_64,2729,15.99437148217636,20,intermediate
yoochoose1_64,2730,16.000234521575987,20,intermediate
yoochoose1_64,2731,16.00609756097561,20,intermediate
yoochoose1_64,2732,16.011960600375236,20,intermediate
yoochoose1_64,2733,16.01782363977486,20,intermediate
yoochoose1_64,2734,16.023686679174485,20,intermediate
yoochoose1_64,2735,16.02954971857411,20,intermediate
yoochoose1_64,2736,16.035412757973734,20,intermediate
yoochoose1_64,2737,16.04127579737336,20,intermediate
yoochoose1_64,2738,16.047138836772984,20,intermediate
yoochoose1_64,2739,16.05300187617261,20,intermediate
yoochoose1_64,2740,16.058864915572233,20,intermediate
yoochoose1_64,2741,16.064727954971858,20,intermediate
yoochoose1_64,2742,16.070590994371482,20,intermediate
yoochoose1_64,2743,16.076454033771107,20,intermediate
yoochoose1_64,2744,16.08231707317073,20,intermediate
yoochoose1_64,2745,16.088180112570356,20,intermediate
yoochoose1_64,2746,16.09404315196998,20,intermediate
yoochoose1_64,2747,16.099906191369605,20,intermediate
yoochoose1_64,2748,16.10576923076923,20,intermediate
yoochoose1_64,2749,16.111632270168855,20,intermediate
yoochoose1_64,2750,16.11749530956848,20,intermediate
yoochoose1_64,2751,16.123358348968104,20,intermediate
yoochoose1_64,2752,16.12922138836773,20,intermediate
